;query;node_id;position_node;node_content;node_score;chunk_size
41;What does collect() function do in pyspark?;43def2de-ff92-45cb-95a6-a171b64e9422;2;"•	 Parallel execution: Spark executes operations on RDDs in parallel across distributed partitions, 
enhancing performance.
Let’s discuss some more characteristics in detail.
Lazy computation
RDDs support lazy evaluation, deferring execution of transformations until an action is invoked. 
The way Spark achieves its efficiency in processing and fault tolerance is through lazy evaluation. 
Code execution in Spark is delayed. Unless an action is called an operation, Spark does not start code 
execution. This helps Spark achieve optimization as well. For all the transformations and actions, Spark 
keeps track of the steps in the code that need to be executed by creating a DAG for these operations. 
Because Spark creates the query plan before execution, it can make smart decisions about the hierarchy 
of execution as well. To achieve this, one of the features Spark uses is called predicate pushdown.
Predicate pushdown means that Spark can prioritize the operations to make them the most efficient. 
One example can be a filter operation. A filter operation would generally reduce the amount of data 
that the subsequent operations have to work with if the filter operation can be applied before other 
transformations. This is exactly how Spark operates. It will execute filters as early in the process as 
possible, thus making the next operations more performant.
This also implies that Spark jobs would fail only at execution time. Since Spark uses lazy evaluation, 
until an action is called, the code is not executed and certain errors can be missed. To catch these 
errors, Spark code would need to have an action for execution and hence error handling.

RDDs

Transformations
Transformations create new RDDs by applying functions to existing RDDs (for example, map, 
filter, and reduce). Transformations are operations that do not result in any code execution. 
These statements result in Spark creating a DAG for execution. Once that DAG is created, Spark would 
need an action operation in the end to run the code. Due to this, when certain developers try to time 
the code from Spark, they see that certain operations’ runtime is very fast. The reason could be that 
the code is only comprised of transformations until that point. Since no action is present, the code 
doesn’t run. To accurately measure the runtime of each operation, actions have to be called to force 
Spark to execute those statements.
Here are some of the operations that can be classified as transformations:
•	 orderBy()
•	 groupBy()
•	 filter()
•	 select()
•	 join()
When these commands are executed, they are evaluated lazily. This means all these operations on 
DataFrames result in a new DataFrame, but they are not executed until an action is followed by them. 
This would return a DataFrame or RDD when it is triggered by an action.
Actions and computation execution
Actions (for example, collect, count, and saveAsTextFile) prompt the execution of 
transformations on RDDs. Execution is triggered by actions only, not by transformations. When an 
action is called, this is when Spark starts execution on the DAG it created during the analysis phase of 
code. With the DAG created, Spark creates multiple query plans based on its internal optimizations. 
Then, it executes the plan that is the most efficient and cost-effective. We will discuss query plans 
later in this book.
Here are some of the operations that can be classified as actions:
•	 show()
•	 take()
•	 count()
•	 collect()
•	 save()
•	 foreach()
•	 first()

Spark Architecture and Transformations

All of these operations would result in Spark triggering code execution and thus operations are run.
Let’s take a look at the following code to understand these concepts better:
# Python
>>> df = spark.read.text(""{path_to_data_file}"")
>>> names_df = df.select(col(""firstname""),col(""lastname""))
>>> names_df.show()
In the preceding code, until line 2, nothing would be executed. On line 3, an action is triggered and 
thus it triggers the whole code execution. Therefore, if you give the wrong data path in line 1 or the 
wrong column names in line 2, Spark will not detect this until it runs line 3. This is a different paradigm 
than most other programming paradigms.";0.5084183938545995;900
42;What does collect() function do in pyspark?;a52785cc-55c0-4186-a57e-cca89b24b195;3;"PySpark provides us with the dropDuplicates() 
function to do this. Here’s the code to illustrate this:
new_salary_data = salary_data.dropDuplicates().show()
Here is the result:
+--------+----------+------+
|Employee|Department|Salary|
+--------+----------+------+
|    John| Field-eng|  3500|
| Michael| Field-eng|  4500|
|   Maria|   Finance|  3500|
|    John|     Sales|  3000|
|   Kelly|   Finance|  3500|
|    Kate|   Finance|  3000|
|   Kiran|     Sales|  2200|
+--------+----------+------+
We see in this example that employees named Michael are only shown once in the resulting DataFrame 
after we apply the dropDuplicates() function to the original DataFrame. This name and its 
corresponding values exist in the original DataFrame twice.
Now that we have learned about different data filtering techniques, we will now see how we can 
aggregate data in Pyspark DataFrames.
Using aggregates in a DataFrame
Some of the methods available in Spark for aggregating data are as follows:
•	 agg
•	 avg
•	 count
•	 max
•	 mean
•	 min
•	 pivot
•	 sum

Spark DataFrames and their Operations

We will see some of them in action in the following code examples.
Average (avg)
In the following example, we see how to use aggregate functions in Spark. We will start by calculating 
the average of all the values in a column:
from pyspark.sql.functions import countDistinct, avg
salary_data.select(avg('Salary')).show()
Here is the result:
+-----------+
|avg(Salary)|
+-----------+
|     3520.0|
+-----------+
This example calculates the average of the salary column of the salary_data DataFrame. We have 
passed the Salary column to the avg function and it has calculated the average of that column for us.
Now, let’s take a look at how to count different elements in a PySpark DataFrame.
Count
In the following code example, we can see how you use aggregate functions in Spark:
salary_data.agg({'Salary':'count'}).show()
Here is the result:
+-------------+
|count(Salary)|
+-------------+
|           10|
+-------------+
This example calculates the total count of the values in the Salary column of the salary_data 
DataFrame. We have passed the Salary column to the agg function with count as its other 
parameter, and it has calculated the count of that column for us.
Now, let’s take a look at how to count distinct elements in a PySpark DataFrame.

How to manipulate data on rows and columns

Count distinct values
In the following example, we will look at how to count distinct elements in a PySpark DataFrame:
salary_data.select(countDistinct(""Salary"").alias(""Distinct Salary"")).
show()
Here is the result:
+---------------+
|Distinct Salary|
+---------------+
|              5|
+---------------+
This example calculates total distinct values in the salary column of the salary_data DataFrame. 
We have passed the Salary column to the countDistinct function and it has calculated the 
count of that column for us.
Now, let’s take a look at how to find maximum values in a PySpark DataFrame.";0.5084008265580254;900
43;What does collect() function do in pyspark?;4190755c-dfb1-4381-9d75-40bb889e6282;4;"Here’s an example of how you can view the data in 
a vertical format:
data_df.show(1, vertical=True)
As a result, you will see a DataFrame with our specified columns and their data but in a vertical format:
-RECORD 0------------------
 col_1   | 100
 col_2   | 200.0
 col_3   | string_test_1
 col_4   | 2023-01-01
 col_5   | 2023-01-01 12:00:00
only showing top 1 row

Spark DataFrames and their Operations

Viewing columns of data
When we just need to view the columns that exist in a DataFrame, we would use the following:
data_df.columns
As a result, you will see a list of the columns in the DataFrame:
['col_1', 'col_2', 'col_3', 'col_4', 'col_5']
Viewing summary statistics
Now, let’s take a look at how we can view the summary statistics of a DataFrame:
Show the summary of the DataFrame
data_df.select('col_1', 'col_2', 'col_3').describe().show()
As a result, you will see a DataFrame with its summary statistics for each column defined:
+-------+-------+-------+-------------+
|summary| col_1 | col_2 |    col_3    |
+-------+-------+-------+-------------+
|  count|   3   |   3   |            3|
|   mean| 200.0 | 300.0 |         null|
| stddev| 100.0 | 100.0 |         null|
|    min| 100   | 200.0 |string_test_1|
|    max| 300   | 400.0 |string_test_3|
+-------+-------+-------+-------------+
Now, let’s take a look at the collect statement.
Collecting the data
A collect statement is used when we want to get all the data that is being processed in different clusters 
back to the driver. When using a collect statement, we need to make sure that the driver has enough 
memory to hold the processed data. If the driver doesn’t have enough memory to hold the data, we 
will get out-of-memory errors.
This is how you show the collect statement:
data_df.collect()
This statement will then show result as follows:
[Row(col_1=100, col_2=200.0, col_3='string_test_1', col_4=datetime.
date(2023, 1, 1), col_5=datetime.datetime(2023, 1, 1, 12, 0)),

Collecting the data

 Row(col_1=200, col_2=300.0, col_3='string_test_2', col_4=datetime.
date(2023, 2, 1), col_5=datetime.datetime(2023, 1, 2, 12, 0)),
 Row(col_1=300, col_2=400.0, col_3='string_test_3', col_4=datetime.
date(2023, 3, 1), col_5=datetime.datetime(2023, 1, 3, 12, 0))]
There are a few ways to avoid out-of-memory errors. We will explore some of the options that avoid 
out-of-memory errors such as take, tail, and head statements.";0.504096205654681;900
44;What does collect() function do in pyspark?;4bc7342b-5fc1-4ded-b0f2-6652f00f50f7;5;"It also provides different 
APIs to interact and work with RDDs. All the components of Spark work with underlying RDDs for 
data manipulation and processing. RDDs make it possible for Spark to have a lineage for data, since 
they are immutable. This means that every time an operation is run on an RDD that requires changes 
in it, Spark will create a new RDD for it. Hence, it maintains the lineage information of RDDs and 
their corresponding operations.
Spark SQL
SQL is the most popular language for database and data warehouse applications. Analysts use this 
language for all their exploratory data analysis on relational databases and their counterparts in 
traditional data warehouses. Spark SQL adds this advantage to the Spark ecosystem. Spark SQL is 
used to query structured data in SQL using the DataFrame API.
As its name represents, Spark SQL gives SQL support to Spark. This means we can query the data 
present in RDDs and other external sources, such as Parquet files. This is a powerful capability of Spark, 
since it gives developers the flexibility to use a relational table structure on top of RDDs and other file 
formats and write SQL queries on top of it. This also adds the capabilities of using SQL where necessary 
and unifies it with analytics applications and use cases, thus providing unification of the platforms.
With Spark SQL, developers are able to do the following with ease:
•	 They can read data from different file formats and different sources into RDDs and DataFrames
•	 They can run SQL queries on top of the data present in DataFrames, thus giving flexibility to 
the developers to use programming languages or SQL to process data
•	 Once they’re done with the processing of the data, they have the capability to write RDDs and 
DataFrames to external sources
Spark SQL consists of a cost-based optimizer that optimizes queries, keeping in view the resources; it 
also has the capability to generate code for these optimizations, which makes these queries very fast 
and efficient. To support even faster query times, it can scale to multiple nodes with the help of Spark 
Core and also provides features such as fault tolerance and resiliency. This is known as the Catalyst 
optimizer. We will read more about it in Chapter 5.

Understanding Apache Spark and Its Applications

The most noticeable features of Sparks SQL are as follows:
•	 It provides an engine for high-level structured APIs
•	 Reads/writes data to and from a large number of file formats such as Avro, Delta, Comma-
Separated Values (CSV), and Parquet
•	 Provides Open Database Connectivity (ODBC)/Java Database Connectivity (JDBC) 
connectors to business intelligence (BI) tools such as PowerBI and Tableau, as well as popular 
relational databases (RDBMs)
•	 Provides a way to query structured data in files as tables and views
•	 It supports ANSI SQL:2003-compliant commands and HiveQL
Now that we have covered SparkSQL, let’s discuss the Spark Streaming component.
Spark Streaming
We have talked about the rapid growth of data in today’s times. If we were to divide this data into 
groups, there are two types of datasets in practice, batch and streaming:
•	 Batch data is when there’s a chunk of data present that you have to ingest and then transform 
all at once. Think of when you want to get a sales report of all the sales in a month. You would 
have the monthly data available as a batch and process it all at once.
•	 Streaming data is when you need output of that data in real time. To serve this requirement, 
you would have to ingest and process that data in real time. This means every data point can 
be ingested as a single data element, and we would not wait for it to be ingested after a block 
of data is collected. Think of when self-driving cars need to make decisions in real time based 
on the data they collect. All the data needs to be ingested and processed in real time for the 
car to make effective decisions in a given moment.
There are a large number of industries generating streaming data. To make use of this data, you need 
real-time ingestion, processing, and management of this data.";0.4863875869960481;900
45;What is the role of the Driver component?;ced0d1f2-9b3c-44fb-8066-bda7e4537c61;1;"It runs on its own Java Virtual Machine (JVM). Spark 
driver can run as an independent process or it can run on one of the worker nodes, depending on 
the architecture.

Spark Architecture and Transformations

The Spark driver is responsible for dividing the application into smaller entities for execution. These 
entities are known as tasks. You will learn more about tasks in the upcoming sections of this chapter. 
The Spark driver also decides what data the executor will work on and what tasks are run on which 
executor. These tasks are scheduled to run on the executor nodes with the help of the cluster manager. 
This information that is driven by the driver enables fault tolerance. Since the driver has all the 
information about the number of available workers and the tasks that are running on each of them 
alongside data in case a worker fails, that task can be reassigned to a different cluster. Even if a task is 
taking too long to run, it can be assigned to another executor if that gets free. In that case, whichever 
executor returns the task earlier would prevail. The Spark driver also maintains metadata about the 
Resilient Distributed Dataset (RDD) and its partitions.
It is the responsibility of the Spark driver to design the complete execution map. It determines which 
tasks run on which executors, as well as how the data is distributed across these executors. This is 
done by creating RDDs internally. Based on this distribution of data, the operations that are required 
are determined, such as transformations and actions that are defined in the program. A DAG is 
created based on these decisions. The Spark driver optimizes the logical plan (DAG) and finds the 
best possible execution strategy for the DAG, in addition to determining the most optimal location for 
the execution of a particular task. These executions are done in parallel. The executors simply follow 
these commands without doing any optimization on their end.
For performance considerations, it is optimal to have the Spark driver work close to the executor. This 
reduces the latency by a great deal. This means that there would be less delay in the response time of 
the processes. Another point to note here is that this is true for the data as well. The executor reading 
the data close to it would have better performance than otherwise. Ideally, the driver and worker nodes 
should be run in the same local area network (LAN) for the best performance.
The Spark driver also creates a web UI for the execution details. This UI is very helpful in determining 
the performance of the application. In cases where troubleshooting is required and some bottlenecks 
need to be identified in the Spark process, this UI is very helpful.
SparkSession
SparkSession is the main point of entry and interaction with Spark. As discussed earlier, in the 
previous versions of Spark, SparkContext used to play this role, but in Spark 2.0, SparkSession 
can be created for this purpose. The Spark driver creates a SparkSession object to interact with 
the cluster manager and get resource allocation through it.
In the lifetime of the application, SparkSession is also used to interact with all the underlying Spark 
APIs. We talked about different Spark APIs in Chapter 2 namely, SparkSQL, Spark Streaming, MLlib, 
and GraphX. All of these APIs use SparkSession from its core to interact with the Spark application.
SparkSession keeps track of Spark executors throughout the application’s execution.

Spark components

Cluster manager
Spark is a distributed framework, which requires it to have access to computing resources. This access is 
governed and controlled by a process known as the cluster manager. It is the responsibility of the cluster 
manager to allocate computing resources for the Spark application when the application execution 
starts. These resources become available at the request of the application master. In the Apache Spark 
ecosystem, the application master plays a crucial role in managing and coordinating the execution 
of Spark applications within a distributed cluster environment. It’s an essential component that’s 
responsible for negotiating resources, scheduling tasks, and monitoring the application’s execution.
Once the resources are available, the driver is made aware of those resources.";0.5011366047963447;900
46;What is the role of the Driver component?;fd524a5e-ca3f-465d-8def-d108fcbfd939;2;"To understand 
Spark’s unique approach, we will have to understand its basic architecture. A deep dive into Spark’s 
architecture and its components will give you an idea of how Spark achieves its ground-breaking 
processing speeds for big data analytics.
In this chapter, you will learn about the following broader topics:
•	 Spark architecture and execution hierarchy
•	 Different Spark components
•	 The roles of the Spark driver and Spark executor
•	 Different deployment modes in Spark
•	 Transformations and actions as Spark operations
By the end of this chapter, you will have valuable insights into Spark’s inner workings and know how 
to apply this knowledge effectively for your certification test.
Spark architecture
In the previous chapters, we discussed that Apache Spark is an open source, distributed computing 
framework designed for big data processing and analytics. Its architecture is built to handle various 
workloads efficiently, offering speed, scalability, and fault tolerance. Understanding the architecture 
of Spark is crucial for comprehending its capabilities in processing large volumes of data.

Spark Architecture and Transformations

The components of Spark architecture work in collaboration to process data efficiently. The following 
major components are involved:
•	 Spark driver
•	 SparkContext
•	 Cluster manager
•	 Worker node
•	 Spark executor
•	 Task
Before we talk about any of these components, it’s important to understand their execution hierarchy 
to know how each component interacts when a Spark program starts.
Execution hierarchy
Let’s look at the execution flow of a Spark application with the help of the architecture depicted in 
Figure 3.1:
Figure 3.1: Spark architecture

Spark components

These steps outline the flow from submitting a Spark job to freeing up resources when the job is completed:
1.	
Spark executions start with a user submitting a spark-submit request to the Spark engine. This 
will create a Spark application. Once an action is performed, it will result in a job being created.
2.	
This request will initiate communication with the cluster manager. In turn, the cluster manager 
initializes the Spark driver to execute the main() method of the Spark application. To execute 
this method, SparkSession is created.
3.	
The driver starts communicating with the cluster manager and asks for resources to start 
planning for execution.
4.	
The cluster manager then starts the executors, which can communicate with the driver directly.
5.	
The driver creates a logical plan, known as a directed acyclic graph (DAG), and physical plan 
for execution based on the total number of tasks required to be executed.
6.	
The driver also divides data to be run on each executor, along with tasks.
7.	
Once each task finishes running, the driver gets the results.
8.	
When the program finishes running, the main() method exits and Spark frees all executors 
and driver resources.
Now that you understand the execution hierarchy, let’s discuss each of Spark’s components in detail.
Spark components
Let’s dive into the inner workings of each Spark component to understand how each of them plays a 
crucial role in empowering efficient distributed data processing.
Spark driver
The Spark driver is the core of the intelligent and efficient computations in Spark. Spark follows an 
architecture that is commonly known as the master-worker architecture in network topology. Consider 
the Spark driver as a master and Spark executors as slaves. The driver has control and knowledge of 
all the executors at any given time. It is the responsibility of the driver to know how many executors 
are present and if any executor has failed so that it can fall back on its alternative. The Spark driver 
also maintains communication with executors all the time. The driver runs on the master node of a 
machine or cluster. When a Spark application starts running, the driver keeps up with all the required 
information that is needed to run the application successfully.
As shown in Figure 3.1, the driver node contains SparkSession, which is the entry point of the 
Spark application. Previously, this was known as the SparkContext object, but in Spark 2.0, 
SparkSession handles all contexts to start execution. The application’s main method runs on the 
driver to coordinate the whole application. It runs on its own Java Virtual Machine (JVM).";0.479943701955026;900
47;What is the role of the Driver component?;99f549c7-04c2-4dec-a444-56f35aaceded;3;"Once the resources are available, the driver is made aware of those resources. It’s the responsibility of 
the driver to manage these resources based on tasks that need to be executed by the Spark application. 
Once the application has finished execution, these resources are released back to the cluster manager.
Applications have their dedicated executor processes that parallelize how tasks are run. The advantage 
is that each application is independent of the other and runs on its own schedule. Data also becomes 
independent for each of these applications, so data sharing can only take place by writing data to disk 
so that it can be shared across applications.
Cluster modes
Cluster modes define how Spark applications utilize cluster resources, manage task execution, and 
interact with cluster managers for resource allocation.
If there is more than one user sharing resources on the cluster, be it Spark applications or other 
applications that need cluster resources, they have to be managed based on different modes. There 
are two types of modes available for cluster managers – standalone client mode and cluster mode. 
The following table highlights some of the differences between the two:
Client Mode
Cluster Mode
In client mode, the driver program runs on 
the machine where the Spark application 
is submitted.
In cluster mode, the driver program runs within 
the cluster, on one of the worker nodes.
The driver program is responsible 
for orchestrating the execution of the 
Spark application, including creating 
SparkContext and coordinating tasks.
The cluster manager is responsible for launching 
the driver program and allocating resources 
for execution.
The client machine interacts directly with the 
cluster manager to request resources and launch 
executors on worker nodes.
Once the driver program is launched, it 
coordinates with the cluster manager to request 
resources and distribute tasks to worker nodes.
It may not be suitable for production 
deployments with large-scale applications.
It is commonly used for production deployments 
as it allows for better resource utilization and 
scalability. It also ensures fault tolerance.
Table 3.1: Client mode versus cluster mode

Spark Architecture and Transformations

Now, we will talk about different deployment modes and their corresponding managers in Spark:
•	 Built-in standalone mode (Spark’s native manager): A simple cluster manager bundled with 
Spark that’s suitable for small to medium-scale deployments without external dependencies.
•	 Apache YARN (Hadoop’s resource manager): Integrated with Spark, YARN enables Spark 
applications to share Hadoop’s cluster resources efficiently.
•	 Apache Mesos (resource sharing platform): Mesos offers efficient resource sharing across 
multiple applications, allowing Spark to run alongside other frameworks.
We will talk more about deployment modes later in this chapter.
Spark executors
Spark executors are the processes that run on the worker node and execute tasks sent by the driver. 
The data is stored in memory primarily but can also be written to disk storage closest to them. Driver 
launches the executors based on the DAG that Spark generates for its execution. Once the tasks have 
finished executing, executors send the results back to the driver.
Since the driver is the main controller of the Spark application, if an executor fails or takes too long to 
execute a task, the driver can choose to send that task over to other available executors. This ensures 
reliability and fault tolerance in Spark. We will read more about this later in this chapter.
It is the responsibility of the executor to read data from external sources that are needed to run the 
tasks. It can also write its partitioned data to the disk as needed. All processing for a task is done by 
the executor.
The key functions of an executor are as follows:
•	 Task execution: Executors run tasks assigned by the Spark application, processing data stored 
in RDDs or DataFrames
•	 Resource allocation: Each Spark application has a set of executors allocated by the cluster 
manager for managing resources such as CPU cores and memory
In Apache Spark, the concepts of job, stage, and task form the fundamental building blocks of its 
distributed computing framework. Understanding these components is essential to grasp the core 
workings of Spark’s parallel processing and task execution.";0.4113506368609568;900
48;What is the role of the Driver component?;a921d309-9442-48bd-8e75-853e2317cffb;4;"While this works great for programming paradigms, with big data and 
parallel processing, we need to shift to a look-ahead kind of model. Spark is well known for its parallel 
processing capabilities. To achieve even better performance, Spark doesn’t execute code as it reads it, 
but once the code is there and we submit a Spark statement to execute, the first step is that Spark builds 
a logical map of the queries. Once that map is built, then it plans what the best path of execution is. 
You will read more about its intricacies in the Spark architecture chapters. Once the plan is established, 
only then will the execution begin. Once the execution begins, even then, Spark holds off executing 
all statements until it hits an “action” statement. There are two types of statements in Spark:
•	 Transformations
•	 Actions
You will learn more about the different types of Spark statements in detail in Chapter 3, where we 
discuss Spark architecture. Here are a few advantages of lazy evaluation:
•	 Efficiency
•	 Code manageability
•	 Query and resource optimization
•	 Reduced complexities
Resilient datasets/fault tolerance
Spark’s foundation is built on resilient distributed datasets (RDDs). It is an immutable distributed 
collection of objects that represent a set of records. RDDs are distributed across a number of servers, 
and they are computed in parallel across multiple cluster nodes. RDDs can be generated with code. 
When we read data from an external storage location into Spark, RDDs hold that data. This data can 
be shared across multiple clusters and can be computed in parallel, thus giving Spark a very efficient 
way of running computations on RDD data. RDDs are loaded in memory for processing; therefore, 
loading to and from memory computations is not required, unlike Hadoop.
RDDs are fault-tolerant. This means that if there are failures, RDDs have the ability to self-recover. 
Spark achieves that by distributing these RDDs to different worker nodes while keeping in view what 
task is performed by which worker node. This handling of worker nodes is done by the Spark driver. 
We will discuss this in detail in upcoming chapters.
RDDs give a lot of power to Spark in terms of resilience and fault-tolerance. This capability, along with 
other features, makes Spark the tool of choice for any production-grade applications.

Understanding Apache Spark and Its Applications

Multiple language support
Spark supports multiple languages for development such as Java, R, Scala, and Python. This gives 
users the flexibility to use any language of choice to build applications in Spark.
The components of Spark
Let’s talk about the different components Spark has. As you can see in Figure 1.1, Spark Core is the 
backbone of operations in Spark and spans across all the other components that Spark has. Other 
components that we’re going to discuss in this section are Spark SQL, Spark Streaming, Spark MLlib, 
and GraphX.
Figure 2.1: Spark components
Let’s look at the first component of Spark.
Spark Core
Spark Core is central to all the other components of Spark. It provides functionalities and core features 
for all the different components. Spark SQL, Spark Streaming, Spark MLlib, and GraphX all make 
use of Spark Core as their base. All the functionality and features of Spark are controlled by Spark 
Core. It provides in-memory computing capabilities to deliver speed, a generalized execution model 
to support a wide variety of applications, and Java, Scala, and Python APIs for ease of development.
In all of these different components, you can write queries in supported languages. Spark will then 
convert these queries to directed acyclic graphs (DAGs), and Spark Core has the responsibility of 
executing them.
The key responsibilities of Spark Core are as follows:
•	 Interacting with storage systems
•	 Memory management
•	 Task distribution

What is Apache Spark?

•	 Task scheduling
•	 Task monitoring
•	 In-memory computation
•	 Fault tolerance
•	 Optimization
Spark Core contains an API for RDDs which are an integral part of Spark. It also provides different 
APIs to interact and work with RDDs.";0.3479794712545755;900
49;What is the role of the Driver component?;76f1f5f3-5827-4a27-be33-518407b16e45;5;"This architecture abstracts complexities by offering a simplified approach to developing and 
deploying real-time applications. This is ideal for scenarios where simplicity and ease of development 
are crucial, allowing developers to focus more on business logic than intricate technicalities.
The advantages are that it simplifies development, reduces operational overhead, and ensures 
consistency across batch and stream processing.
These architectures cater to different needs based on the specific requirements of a given application. 
Event-driven is ideal for real-time reactions, lambda for a balance between real-time and historical 
data, and unified streaming for a streamlined, unified approach to both batch and stream processing. 
Each approach has its strengths and trade-offs, making them suitable for various scenarios based on 
the specific needs of a system.
In the following sections, we will delve into the specifics of Structured Streaming, its key concepts, and 
how it compares to Spark Streaming. We will also explore stateless and stateful streaming, streaming 
sources, and sinks, providing code examples and practical illustrations to enhance understanding.
Introducing Spark Streaming
As you’ve seen so far, Spark Streaming is a powerful real-time data processing framework built on 
Apache Spark. It extends the capabilities of the Spark engine to support high-throughput, fault-tolerant, 
and scalable stream processing. Spark Streaming enables developers to process real-time data streams 
using the same programming model as batch processing, making it easy to transition from batch to 
streaming workloads.
At its core, Spark Streaming divides the real-time data stream into small batches or micro-batches, 
which are then processed using Spark’s distributed computing capabilities. Each micro-batch is 
treated as a Resilient Distributed Dataset (RDD), Spark’s fundamental abstraction for distributed 
data processing. This approach allows developers to leverage Spark’s extensive ecosystem of libraries, 
such as Spark SQL, MLlib, and GraphX, for real-time analytics and machine learning tasks.

Introducing Spark Streaming

Exploring the architecture of Spark Streaming
Spark Streaming follows a master-worker architecture, where the driver program serves as the master 
and the worker nodes process the data. The high-level architecture consists of the following components:
•	 The driver program: The driver program runs the main application and manages the overall 
execution of the Spark Streaming application. It divides the data stream into batches, schedules 
tasks on the worker nodes, and coordinates the processing.
•	 Receivers: Receivers are responsible for connecting to the streaming data sources and receiving 
the data. They run on worker nodes and pull the data from sources such as Kafka, Flume, or 
TCP sockets. The received data is then stored in the memory of the worker nodes.
•	 Discretized Stream (DStream): DStream is the basic abstraction in Spark Streaming. It 
represents a continuous stream of data divided into small, discrete RDDs. DStream provides a 
high-level API to perform transformations and actions on the streaming data.
•	 Transformations and actions: Spark Streaming supports a wide range of transformations and 
actions, similar to batch processing. Transformations, such as map, filter, and reduceByKey, 
are applied to each RDD in the DStream. Actions, such as count, saveAsTextFiles, 
and foreachRDD, trigger the execution of the streaming computation and produce results.
•	 Output operations: Output operations allow the processed data to be written to external 
systems or storage. Spark Streaming supports various output operations, such as writing to 
files, databases, or sending to dashboards for visualization.
Key concepts
To effectively use Spark Streaming, it is important to understand some key concepts:
•	 DStreams: As mentioned earlier, DStreams represent the continuous stream of data in Spark 
Streaming. They are a sequence of RDDs, where each RDD contains data from a specific time 
interval. DStreams support various transformations and actions, enabling complex computations 
on the stream.
•	 Window operations: Window operations allow you to apply transformations on a sliding 
window of data in the stream. It enables computations over a fixed window size or based on 
time durations, enabling tasks such as windowed aggregations or time-based joins.
•	 Stateful operations: Spark Streaming gives you the ability to maintain stateful information 
across batches.";0.295019940954041;900
50;What does a 'broadcast join' mean?;cf993723-1c30-4986-b271-57485427dd25;1;"It sorts both DataFrames based on the join key and then 
merges them efficiently.
Here are some of the key features of shuffle sort-merge joins:
•	 Data sorting: Shuffle sort-merge joins sort the data on both sides to ensure efficient merging
•	 Suitable for large datasets: They are efficient for joining large DataFrames with skewed 
data distribution

Data-based optimizations in Apache Spark

•	 Complexity: This type of shuffle join is more complex than a simple shuffle join as it involves 
sorting operations
Use case
Shuffle sort-merge joins are effective for large-scale joins, especially when the data distribution is 
skewed, and a balanced distribution of data across partitions is essential.
Let’s look at broadcast joins next.
Broadcast joins
Broadcast joins are a highly efficient technique for joining a small DataFrame with a larger one. In this 
approach, the smaller DataFrame is broadcast to all worker nodes, eliminating the need for shuffling 
data across the network. A broadcast join is a specific optimization technique that can be applied 
when one of the DataFrames is small enough to fit in memory. In this case, the small DataFrame is 
broadcast to all worker nodes, avoiding costly shuffling.
Let’s look at some of the key characteristics of broadcast joins:
•	 Small DataFrame broadcast: The smaller DataFrame is broadcast to all worker nodes, ensuring 
that it is available locally
•	 Reduced network overhead: Broadcast joins significantly reduce network and disk I/O because 
they avoid data shuffling
•	 Ideal for dimension tables: Broadcast joins are commonly used when joining a fact table with 
smaller dimension tables, such as in data warehousing scenarios
•	 Efficient for small-to-large joins: They are efficient for joins where one DataFrame is significantly 
smaller than the other
Use case
Broadcast joins are useful when you’re joining a large DataFrame with a much smaller one, such as 
joining a fact table with dimension tables in a data warehouse.
Broadcast hash joins
A specific type of broadcast join is the broadcast hash join. In this variant, the smaller DataFrame is 
broadcast as a hash table to all worker nodes, which allows for efficient lookups in the larger DataFrame.
Use case
Broadcast hash joins are suitable for scenarios where one DataFrame is small enough to be broadcast, 
and you need to perform equality-based joins.

Advanced Operations and Optimizations in Spark

In this section, we discussed two fundamental join techniques in Spark – shuffle joins and broadcast 
joins – including specific variants, such as the broadcast hash join and the shuffle sort-merge join. 
Choosing the right join method depends on the size of your DataFrames, data distribution, and network 
considerations, and it’s essential to make informed decisions to optimize your Spark applications. In 
the next section, we will cover different types of transformations that exist in Spark.
Narrow and wide transformations in Apache Spark
As discussed in Chapter 3, transformations are the core operations for processing data. Transformations 
are categorized into two main types: narrow transformations and wide transformations. Understanding 
the distinction between these two types of transformations is essential for optimizing the performance 
of your Spark applications.
Narrow transformations
Narrow transformations are operations that do not require data shuffling or extensive data movement 
across partitions. They can be executed on a single partition without the need to communicate with other 
partitions. This inherent locality makes narrow transformations highly efficient and faster to execute.
The following are some of the key characteristics of narrow transformations:
•	 Single-partition processing: Narrow transformations operate on a single partition of the data 
independently, which minimizes communication overhead.
•	 Speed and efficiency: Due to their partition-wise nature, narrow transformations are fast 
and efficient.
map(), filter(), union(), and groupBy() are typical examples of narrow transformations.
Wide transformations
Wide transformations, in contrast, involve data shuffling, which necessitates the exchange of data 
between partitions. These transformations require communication between multiple partitions and 
can be resource-intensive. As a result, they tend to be slower and more costly in terms of computation.
Here are a few of the key characteristics of wide transformations:
•	 Data shuffling: Wide transformations involve the reorganization of data across partitions, 
requiring data exchange between different workers.";0.42242093715899015;900
